-0.572979736328125, -0.1379557037353515, 0.9912109375, 3.136747298, -0.006557137727737427, 1.620337185
-0.5710817260742188, -0.1455750427246093, 0.276981964111328, 3.136781604, -0.006560344696044922, 1.648312092
-0.5752660522460938, -0.1569510803222656, 0.2803932495117187, -3.136781604, 0.10603999495506287, 1.648312092
-0.57517822265625, -0.15326806640625, 0.2800527038574218, -3.136781604, 0.07332360744476318, 1.680278182
-0.595440673828125, -0.1527865753173828, 0.295972442626953, -3.136747298, 0.06983184814453125, 1.680278182
-0.5874647216796875, -0.1511246337890625, 0.2858798217773437, 3.136747298, 0.0719757080078125, 1.680278182
-0.587376708984375, -0.1474290924072265, 0.2857467956542968, 3.136747298, 0.03400707244873047, 1.680278182
-0.5979603271484375, -0.1058553924560547, 0.2754229431152343, 3.136747298, 0.03550338745117187, 1.620337185
-0.6026900024414062, -0.1479302978515625, 0.288447296142578, 3.136781604, 0.02003288269042969, 1.326416016
-0.59541455078125, -0.1749479217529297, 0.28845751953125, 3.136781604, 0.02003288269042969, 1.326416016
-0.5794807739257812, -0.1825822296142578, 0.2778256225585937, 3.136781604, -0.007782459259033203, 1.326416016
-0.5782505493164062, -0.192783218383789, 0.2920072326660156, -3.136781604, 0.0079574584960937, 1.326416016
-0.5756455078125, -0.2021710815429687, 0.271983154296875, -3.136781604, -0.10141372680664062, 1.396263361
-0.5688358764648438, -0.2170473022460937, 0.2726836853027343, -3.136781604, -0.15040588378906247, 1.433662653
-0.5698253173828125, -0.2097557067871093, 0.2740500183105468, -3.136747298, -0.21691322326660156, 1.433662653
-0.5737677001953125, -0.196316177368164, 0.2748484497070312, -3.136747298, -0.24542999267578125, 1.396263361
-0.5739138793945312, -0.1963495025634765, 0.2750414733886718, -3.136781604, -0.25195646286010747, 1.520118714
-0.5601110229492188, -0.2050341491699218, 0.2673695373535156, -3.136781604, -0.2555217742919922, 1.520118714
-0.5593194580078125, -0.2117176055908203, 0.2657918701171875, -3.136747298, -0.18256378173828125, 1.273925782
-0.585572998046875, -0.2342653350830078, 0.2859414978027343, -3.136781604, 0.0084991455078125, 0.511599731
-0.5657317504882812, -0.2280201263427734, 0.2702876892089843, -3.136781604, -0.0347900390625, 0.421966553
